Lat,Long,Street,Dummy1,PriceSEK,PriceSQM,Dummy2
0.0,0.0,ARSTAVAGEN 14:STOCKHOLM:44 M2   2 RUM:Sweden,SLUTPRISSEK,2400000,54545,KR/M2
0.0,0.0,SLATBAKSVAGEN 44:ARSTA/GULLMARSPLAN:STOCKHOLM:Sweden,SLUTPRISSEK,2850000,53774,KR/M2
0.0,0.0,SPANNARPSGRAND 4:OSTBERGAHOJDEN/ARSTAPARK:STOCKHOLM:Sweden,SLUTPRISSEK,2760000,31724,KR/M2
0.0,0.0,BLACKEBERGSBACKEN 5: BLACKEBERGSBACKEN 5:BROMMABLACKEBERGSODRAANGBY:Sweden,SLUTPRISSEK,4630000,48995,KR/M2
0.0,0.0,BECKOMBERGA ALLÉ 6:BROMMABECKOMBERGA:STOCKHOLM:Sweden,SLUTPRISSEK,3355000,42468,KR/M2
0.0,0.0,LINNÉGATAN 20:OSTERMALM:STOCKHOLM:Sweden,SLUTPRISSEK,4500000,140625,KR/M2
0.0,0.0,SAMARITGRAND 6:SODERMALM-MARIATORGET:STOCKHOLM:Sweden,SLUTPRISSEK,4200000,91304,KR/M2
0.0,0.0,HORNSBERGS STRAND 75: PLAN 3:KUNGSHOLMEN-HORNSBERGSSTRAND:Sweden,SLUTPRISSEK,7800000,87640,KR/M2
0.0,0.0,BRANNKYRKAGATAN 44:MARIABERGET:STOCKHOLM:Sweden,SLUTPRISSEK,4900000,74242,KR/M2
0.0,0.0,BANÉRGATAN 73:OSTERMALM/GARDET:STOCKHOLM:Sweden,SLUTPRISSEK,7500000,68182,KR/M2
0.0,0.0,TOFFELBACKEN 29:ALVSJO:STOCKHOLM:Sweden,SLUTPRISSEK,2320000,48333,KR/M2
0.0,0.0,LINDHAGENSTERRASSEN 27:KUNGSHOLMEN:STOCKHOLM:Sweden,SLUTPRISSEK,5850000,72671,KR/M2
0.0,0.0,LIDNERSGATAN 5:KUNGSHOLMEN-KRISTINEBERG:STOCKHOLM:Sweden,SLUTPRISSEK,4800000,80000,KR/M2
0.0,0.0,NORRA AGNEGATAN 34:STOCKHOLM:95 M2   4 RUM:Sweden,SLUTPRISSEK,9100000,95789,KR/M2
0.0,0.0,KUNGSHOLMS STRAND 101:KUNGSHOLMEN-S:TERIKSOMRADET:STOCKHOLM:Sweden,SLUTPRISSEK,5200000,81250,KR/M2
0.0,0.0,ERNST AHLGRENS VAG 10:KUNGSHOLMEN:STOCKHOLM:Sweden,SLUTPRISSEK,3400000,82927,KR/M2
0.0,0.0,SKEBOKVARNSVAGEN 267:HOGDALEN:STOCKHOLM:Sweden,SLUTPRISSEK,2650000,35570,KR/M2
0.0,0.0,DUVNASGATAN 5 B:SODERMALM:STOCKHOLM:Sweden,SLUTPRISSEK,4960000,76308,KR/M2
0.0,0.0,FREJGATAN 23:VASASTAN:STOCKHOLM:Sweden,SLUTPRISSEK,4750000,86364,KR/M2
0.0,0.0,KINNEKULLEVAGEN 51:BROMMA/TRANEBERG:STOCKHOLM:Sweden,SLUTPRISSEK,3350000,63208,KR/M2
0.0,0.0,HELSINGORSGATAN 33:KISTA:STOCKHOLM:Sweden,SLUTPRISSEK,2350000,28834,KR/M2
0.0,0.0,HELGALUNDEN 9: HELGALUNDEN 9:SODERMALM:Sweden,SLUTPRISSEK,4550000,77119,KR/M2
0.0,0.0,NORDENFLYCHTSVAGEN 69:HORNSBERGSSTRAND:STOCKHOLM:Sweden,SLUTPRISSEK,6950000,73158,KR/M2
0.0,0.0,DALSLANDSGATAN 3:SODERMALMKATARINA:STOCKHOLM:Sweden,SLUTPRISSEK,3500000,81395,KR/M2
0.0,0.0,MEDSOLSBACKEN 13: MEDSOLSBACKEN 13:HASSELBYSTRAND:Sweden,SLUTPRISSEK,2510000,32179,KR/M2
0.0,0.0,VANADISVAGEN 11B:VASASTAN:STOCKHOLM:Sweden,SLUTPRISSEK,6900000,89610,KR/M2
0.0,0.0,ERIK DAHLBERGSGATAN 35:GARDET:STOCKHOLM:Sweden,SLUTPRISSEK,3675000,94231,KR/M2
0.0,0.0,STAGNELIUSVAGEN 23:KUNGSHOLMENFREDHALL:STOCKHOLM:Sweden,SLUTPRISSEK,2850000,81429,KR/M2
0.0,0.0,STOPVAGEN 102:AKESLUND:STOCKHOLM:Sweden,SLUTPRISSEK,2300000,57500,KR/M2
0.0,0.0,SVARTVIKSSLINGAN 49:MINNEBERG:STOCKHOLM:Sweden,SLUTPRISSEK,3250000,52846,KR/M2
0.0,0.0,ASOGATAN 184:SODERMALM-SOFIA:STOCKHOLM:Sweden,SLUTPRISSEK,3380000,96571,KR/M2
0.0,0.0,BRAVALLAGATAN 8:VASASTAN-SANKTERIKSPLAN:STOCKHOLM:Sweden,SLUTPRISSEK,2980000,110370,KR/M2
0.0,0.0,PALSUNDSGATAN 5: PALSUNDSGATAN 5:ANDEL I BOSTADSFORENING SODERMALM HOGALID:Sweden,SLUTPRISSEK,5350000,82946,KR/M2
0.0,0.0,OTTSJOVAGEN 25:ARSTA:STOCKHOLM:Sweden,SLUTPRISSEK,4550000,59091,KR/M2
0.0,0.0,FALKOPINGSVAGEN 5: FALKOPINGSVAGEN 5:HAMMARBYHOJDEN:Sweden,SLUTPRISSEK,2700000,64286,KR/M2
0.0,0.0,SANDFJARDSGATAN 94:ARSTA:STOCKHOLM:Sweden,SLUTPRISSEK,3300000,42857,KR/M2
0.0,0.0,SPANGAVAGEN 28:BROMMA-BROMMAPLAN:STOCKHOLM:Sweden,SLUTPRISSEK,2400000,42857,KR/M2
0.0,0.0,HAGERSTENSVAGEN 124: HAGERSTENSVAGEN 124:ASPUDDEN:Sweden,SLUTPRISSEK,5200000,65000,KR/M2
0.0,0.0,SKEPPARGATAN 28:OSTERMALM:STOCKHOLM:Sweden,SLUTPRISSEK,4150000,98810,KR/M2
0.0,0.0,PATENTGATAN 5:LILLAESSINGEN:STOCKHOLM:Sweden,SLUTPRISSEK,3700000,81319,KR/M2
0.0,0.0,SPANGAVAGEN 34: SPANGAVAGEN 34:RIKSBY:Sweden,SLUTPRISSEK,2450000,43750,KR/M2
0.0,0.0,KUMMINVAGEN 12:HOKARANGEN-FARSTA:STOCKHOLM:Sweden,SLUTPRISSEK,2550000,48113,KR/M2
0.0,0.0,ROSENLUNDSGATAN 24:MARIA:STOCKHOLM:Sweden,SLUTPRISSEK,3400000,87179,KR/M2
0.0,0.0,KINNEKULLEVAGEN 41A:TRANEBERG:STOCKHOLM:Sweden,SLUTPRISSEK,2300000,58974,KR/M2
0.0,0.0,MARVIKSVAGEN 7: MARVIKSVAGEN 7:ARSTA/GULLMARSPLAN:Sweden,SLUTPRISSEK,3780000,58605,KR/M2
0.0,0.0,NORRBACKAGATAN 21:VASASTAN/BIRKASTAN:STOCKHOLM:Sweden,SLUTPRISSEK,6520000,63486,KR/M2
0.0,0.0,MARMORGATAN 11: MARMORGATAN 11:HOGALID:Sweden,SLUTPRISSEK,3500000,66038,KR/M2
0.0,0.0,LUMAGATAN 13:HAMMARBYSJOSTAD:STOCKHOLM:Sweden,SLUTPRISSEK,6600000,68041,KR/M2
0.0,0.0,VALBORGSMASSOVAGEN 20 C:TELEFONPLAN/MIDSOMMARKRANSEN:STOCKHOLM:Sweden,SLUTPRISSEK,3535000,64273,KR/M2
0.0,0.0,UPPLANDSGATAN 45:VASASTAN-ODENPLAN:STOCKHOLM:Sweden,SLUTPRISSEK,6140000,105862,KR/M2
0.0,0.0,TENGDAHLSGATAN 41:SOFIA:STOCKHOLM:Sweden,SLUTPRISSEK,3495000,56829,KR/M2
0.0,0.0,BOBERGSGATAN 71: BOBERGSGATAN 71:NORRADJURGARDSSTADEN:Sweden,SLUTPRISSEK,9000000,85551,KR/M2
0.0,0.0,SVARTVIKSVAGEN 21:TRANEBERG:STOCKHOLM:Sweden,SLUTPRISSEK,3550000,63393,KR/M2
0.0,0.0,EKHOLMSVAGEN 369:SKARHOLMEN:STOCKHOLM:Sweden,SLUTPRISSEK,2250000,38007,KR/M2
0.0,0.0,BOKBINDARVAGEN 78:HAGERSTENSASEN:STOCKHOLM:Sweden,SLUTPRISSEK,2800000,56000,KR/M2
0.0,0.0,BRYGGVAGEN 12:GRONDAL:STOCKHOLM:Sweden,SLUTPRISSEK,5095000,71761,KR/M2
0.0,0.0,VALSBERGS GRAND 7: VALSBERGS GRAND 7:MIDSOMMARKRANSEN:Sweden,SLUTPRISSEK,3300000,55000,KR/M2
0.0,0.0,RAMENSVAGEN 45:ARSTA:STOCKHOLM:Sweden,SLUTPRISSEK,2660000,59111,KR/M2
0.0,0.0,TALLKROGSVAGEN 6C:GAMLAENSKEDE:STOCKHOLM:Sweden,SLUTPRISSEK,2950000,52679,KR/M2
0.0,0.0,EKHOLMSVAGEN 253:SKARHOLMEN:STOCKHOLM:Sweden,SLUTPRISSEK,2210000,30068,KR/M2
0.0,0.0,ARSTAVAGEN 81:STOCKHOLM:24:Sweden,SLUTPRISSEK,2135000,87143,KR/M2
0.0,0.0,ELIAS LONNROTS VAG 11 B:BLACKEBERG:STOCKHOLM:Sweden,SLUTPRISSEK,2150000,43522,KR/M2
0.0,0.0,ARSTAVAGEN 101:STOCKHOLM:53 M2   2 RUM:Sweden,SLUTPRISSEK,2680000,50566,KR/M2
0.0,0.0,RINGVAGEN 151:KATARINA:STOCKHOLM:Sweden,SLUTPRISSEK,7500000,85227,KR/M2
0.0,0.0,SANDHAMNSGATAN 26: 7 TR:STOCKHOLM:Sweden,SLUTPRISSEK,6500000,73864,KR/M2
0.0,0.0,RORGANGARGATAN 7:HAMMARBYSJOSTAD:STOCKHOLM:Sweden,SLUTPRISSEK,5375000,68038,KR/M2
0.0,0.0,SKEDVIKSVAGEN 44:STOCKHOLM:94:Sweden,SLUTPRISSEK,4825000,51058,KR/M2
0.0,0.0,SKOGSMARKSVAGEN 14:KUNGSHOLMEN-STORAESSINGEN:STOCKHOLM:Sweden,SLUTPRISSEK,3300000,61111,KR/M2
0.0,0.0,VIRKESVAGEN 17C: VIRKESVAGEN 17C:HAMMARBYSJOSTAD:Sweden,SLUTPRISSEK,3310000,68958,KR/M2
0.0,0.0,DRAKENBERGSGATAN 21:HORNSTULL:STOCKHOLM:Sweden,SLUTPRISSEK,6900000,75000,KR/M2
0.0,0.0,EKHAGSVAGEN 10:EKHAGEN/NORRADJURGARDEN:STOCKHOLM:Sweden,SLUTPRISSEK,2800000,87500,KR/M2
0.0,0.0,STUREHILLSVAGEN 44:LILJEHOLMSKAJEN:STOCKHOLM:Sweden,SLUTPRISSEK,6400000,64646,KR/M2
0.0,0.0,SIGRID UNDSETS GATA 32:BROMMABLACKEBERG:STOCKHOLM:Sweden,SLUTPRISSEK,3300000,47826,KR/M2
0.0,0.0,BECKOMBERGA ALLÉ 5:BROMMA-BECKOMBERGA:STOCKHOLM:Sweden,SLUTPRISSEK,3600000,51064,KR/M2
0.0,0.0,SLATTGARDSVAGEN 93:MALARHOJDEN-VASTERTORP:STOCKHOLM:Sweden,SLUTPRISSEK,2350000,54651,KR/M2
0.0,0.0,NINA EINHORNS GATA 10:HAGASTADEN:STOCKHOLM:Sweden,SLUTPRISSEK,3800000,70370,KR/M2
0.0,0.0,BOBERGSGATAN 71: BOBERGSGATAN 71:NORRADJURGARDSSTADEN:Sweden,SLUTPRISSEK,9000000,85551,KR/M2
0.0,0.0,NORR MALARSTRAND 94 1:KUNGSHOLMEN:STOCKHOLM:Sweden,SLUTPRISSEK,6560000,82000,KR/M2
0.0,0.0,YSTADSVAGEN 81:BJORKHAGEN:STOCKHOLM:Sweden,SLUTPRISSEK,3000000,57692,KR/M2
0.0,0.0,WARFVINGES VAG 18:KUNGSHOLMEN/HORNSBERG:STOCKHOLM:Sweden,SLUTPRISSEK,5300000,67516,KR/M2
0.0,0.0,HORISONTVAGEN 88:SKARPNACK:STOCKHOLM:Sweden,SLUTPRISSEK,5100000
0.0,0.0,BANÉRGATAN 44: BANÉRGATAN 44:OSTERMALM:Sweden,SLUTPRISSEK,8650000,98295,KR/M2
0.0,0.0,FYRVAKTARKROKEN 40:BLASUT:STOCKHOLM:Sweden,SLUTPRISSEK,3100000,71264,KR/M2
0.0,0.0,BILDHUGGARVAGEN 23:JOHANNESHOV:STOCKHOLM:Sweden,SLUTPRISSEK,2950000,60204,KR/M2
0.0,0.0,MALGOMAJVAGEN 4:ARSTA:STOCKHOLM:Sweden,SLUTPRISSEK,3460000,49429,KR/M2
0.0,0.0,RINGVAGEN 123:SODERMALMKATARINA:STOCKHOLM:Sweden,SLUTPRISSEK,7500000,76531,KR/M2
0.0,0.0,RINGVAGEN 155C O.G.:SODERMALMKATARINA:STOCKHOLM:Sweden,SLUTPRISSEK,5050000,78906,KR/M2
0.0,0.0,NYBOHOVSBACKEN 97:LILJEHOLMEN:STOCKHOLM:Sweden,SLUTPRISSEK,3040000,51525,KR/M2
0.0,0.0,SJOBJORNSVAGEN 20:GRONDAL:STOCKHOLM:Sweden,SLUTPRISSEK,3910000,67414,KR/M2
0.0,0.0,SNICKERIGATAN 9: SNICKERIGATAN 9:TELEFONPLAN:Sweden,SLUTPRISSEK,3650000,56154,KR/M2
0.0,0.0,METRONOMGATAN 3:TELEFONPLAN/MIDSOMMARKRANSEN:STOCKHOLM:Sweden,SLUTPRISSEK,2700000,73973,KR/M2
0.0,0.0,GLINDRAGRAND 3:ARSTA:STOCKHOLM:Sweden,SLUTPRISSEK,4400000,53012,KR/M2
0.0,0.0,LACKOVAGEN 27:HAMMARBYHOJDEN/JOHANNESHOV:STOCKHOLM:Sweden,SLUTPRISSEK,2750000,67073,KR/M2
0.0,0.0,DUKVAGEN 40:BROMMARIKSBY:STOCKHOLM:Sweden,SLUTPRISSEK,2720000,53333,KR/M2
0.0,0.0,HOLBERGSGATAN 116:BROMMABLACKEBERG:STOCKHOLM:Sweden,SLUTPRISSEK,2700000,45763,KR/M2
0.0,0.0,JOHANNESFREDSVAGEN 26 B:BROMMAJOHANNESFRED:STOCKHOLM:Sweden,SLUTPRISSEK,2625000,43750,KR/M2
0.0,0.0,VICKERGATAN 11:SODERMALM/KATARINA/SOFIA:STOCKHOLM:Sweden,SLUTPRISSEK,3180000,77561,KR/M2
0.0,0.0,LEVERTINSGATAN 5:KUNGSHOLMENKRISTINEBERG:STOCKHOLM:Sweden,SLUTPRISSEK,2850000,81429,KR/M2
0.0,0.0,NORRBACKAGATAN 16:VASASTANBIRKASTAN:STOCKHOLM:Sweden,SLUTPRISSEK,3975000,104605,KR/M2
0.0,0.0,LANGHOLMSGATAN 21:SODERMALM/HORNSTULL:STOCKHOLM:Sweden,SLUTPRISSEK,5400000,65854,KR/M2
0.0,0.0,SANDHAMNSGATAN 23:GARDET:STOCKHOLM:Sweden,SLUTPRISSEK,2900000,120833,KR/M2
0.0,0.0,HJARNEGATAN 7:KUNGSHOLMEN-KUNGSHOLMSTORG:STOCKHOLM:Sweden,SLUTPRISSEK,5400000,84375,KR/M2
0.0,0.0,KRATSBODAVAGEN 26:BROMMA-MARIEHALL:STOCKHOLM:Sweden,SLUTPRISSEK,2730000,52500,KR/M2
0.0,0.0,TUNNLANDSVAGEN 89:BROMMA-AKESLUND:STOCKHOLM:Sweden,SLUTPRISSEK,2600000,44828,KR/M2
0.0,0.0,RIKSRADSVAGEN 191:ENSKEDE-ENSKEDEDALEN:STOCKHOLM:Sweden,SLUTPRISSEK,7900000
0.0,0.0,ERIKSDALSGATAN 32: ERIKSDALSGATAN 32:SODERMALMKATARINA:Sweden,SLUTPRISSEK,3300000,75862,KR/M2
0.0,0.0,LARSBODAVAGEN 53:FARSTA:STOCKHOLM:Sweden,SLUTPRISSEK,3300000,42857,KR/M2
0.0,0.0,BERGSGATAN 36:KUNGSHOLMEN:STOCKHOLM:Sweden,SLUTPRISSEK,9250000,97368,KR/M2
0.0,0.0,SYSSLOMANSGATAN 22:KUNGSHOLMEN:STOCKHOLM:Sweden,SLUTPRISSEK,3330000,100909,KR/M2
0.0,0.0,SKEBOKVARNSVAGEN 304:HOGDALEN:STOCKHOLM:Sweden,SLUTPRISSEK,1750000,67308,KR/M2
0.0,0.0,VIRKESVAGEN 15A: PL 5:HAMMARBYSJOSTAD:Sweden,SLUTPRISSEK,3350000,67000,KR/M2
0.0,0.0,BONDEGATAN 18 1:SODERMALM-NYTORGET:STOCKHOLM:Sweden,SLUTPRISSEK,3000000,103448,KR/M2
0.0,0.0,AKESHOVSVAGEN 40:BROMMA/ABRAHAMSBERG:STOCKHOLM:Sweden,SLUTPRISSEK,2900000,45313,KR/M2
0.0,0.0,TELLUSBORGSVAGEN 92:MIDSOMMARKRANSEN/TELEFONPLAN:STOCKHOLM:Sweden,SLUTPRISSEK,2700000,72973,KR/M2
0.0,0.0,VARTAVAGEN 13:GARDET/OSTERMALM:STOCKHOLM:Sweden,SLUTPRISSEK,3200000,91429,KR/M2
0.0,0.0,HAMMARBY ALLÉ 28:HAMMARBYSJOSTAD:STOCKHOLM:Sweden,SLUTPRISSEK,4695000,57256,KR/M2
0.0,0.0,TAPPGRAND 15: TAPPGRAND 15:ENSKEDEDALEN:Sweden,SLUTPRISSEK,4360000,44948,KR/M2
0.0,0.0,HILDEBERGSVAGEN 26:ARSTABERG:STOCKHOLM:Sweden,SLUTPRISSEK,2925000,64286,KR/M2
0.0,0.0,FARSTAVAGEN 102:STOCKHOLM:84 M2   5 RUM:Sweden,SLUTPRISSEK,2995000,35655,KR/M2
0.0,0.0,HANNA RYDHS GATA 32: HANNA RYDHS GATA 32:FRUANGEN-HAGERSTEN:Sweden,SLUTPRISSEK,3200000,43537,KR/M2
0.0,0.0,TEGELBRUKSVAGEN 7:MIDSOMMARKRANSEN:STOCKHOLM:Sweden,SLUTPRISSEK,3900000,65000,KR/M2
0.0,0.0,VOLUNDSGATAN 10:VASASTAN:STOCKHOLM:Sweden,SLUTPRISSEK,3420000,92432,KR/M2
0.0,0.0,RACKSTA GARDSVAG 21:VALLINGBYRACKSTA:STOCKHOLM:Sweden,SLUTPRISSEK,3085000,41133,KR/M2
0.0,0.0,PRASTGARDSGRAND 7:ALVSJO:STOCKHOLM:Sweden,SLUTPRISSEK,2800000,44444,KR/M2
0.0,0.0,MAGNUS LADULASGATAN 11:SODERMALM:STOCKHOLM:Sweden,SLUTPRISSEK,4495000,62431,KR/M2
0.0,0.0,GRONDAL:STOCKHOLM:64 M2   3 RUM:Sweden,SLUTPRISSEK,5260000,82188,KR/M2
0.0,0.0,ISJAKTSGRAND 31:VASTERTORP:STOCKHOLM:Sweden,SLUTPRISSEK,2220000,71613,KR/M2
0.0,0.0,STUREBY-ENSKEDE:STOCKHOLM:97:Sweden,SLUTPRISSEK,6020000
0.0,0.0,SANKT PAULSGATAN 14: SANKT PAULSGATAN 14:SODERMALM-MARIATORGET:Sweden,SLUTPRISSEK,2960000,105714,KR/M2
0.0,0.0,KOLBACKSGRAND 15: KOLBACKSGRAND 15:BAGARMOSSEN:Sweden,SLUTPRISSEK,2010000,77308,KR/M2
0.0,0.0,SKARPNACKS ALLÉ 60:STOCKHOLM:98 M2   4 RUM:Sweden,SLUTPRISSEK,3410000,34796,KR/M2
0.0,0.0,FRANZÉNGATAN 46:KUNGSHOLMEN:HORNSBERGSSTRAND:Sweden,SLUTPRISSEK,5950000,73457,KR/M2
0.0,0.0,HAMMARBY ALLÉ 3A:HAMMARBYSJOSTAD:STOCKHOLM:Sweden,SLUTPRISSEK,7800000,76471,KR/M2
0.0,0.0,VANADISVAGEN 39:VASASTAN:STOCKHOLM:Sweden,SLUTPRISSEK,6200000,82667,KR/M2
0.0,0.0,KUNGSKLIPPAN 11:KUNGSHOLMEN/KUNGSKLIPPAN:STOCKHOLM:Sweden,SLUTPRISSEK,3950000,84043,KR/M2
0.0,0.0,NYBROGATAN 70: NYBROGATAN 70:OSTERMALM:Sweden,SLUTPRISSEK,6500000,104839,KR/M2
0.0,0.0,HORNSBERGS STRAND 85:KUNGSHOLMEN-HORNSBERGSSTRAND:STOCKHOLM:Sweden,SLUTPRISSEK,7250000,84302,KR/M2
0.0,0.0,GJORWELLSGATAN 17: GJORWELLSGATAN 17:MARIEBERG:Sweden,SLUTPRISSEK,3750000,72115,KR/M2
0.0,0.0,SODERMANNAGATAN 21:KATARINA:STOCKHOLM:Sweden,SLUTPRISSEK,3400000,97143,KR/M2
0.0,0.0,HORNSBRUKSGATAN 3A:HOGALID:STOCKHOLM:Sweden,SLUTPRISSEK,6200000,77500,KR/M2
0.0,0.0,TURE SVENTONS GATA 2:ANNEDAL:STOCKHOLM:Sweden,SLUTPRISSEK,3495000,43148,KR/M2
0.0,0.0,BLEKINGEGATAN 38: BLEKINGEGATAN 38:KATARINA:Sweden,SLUTPRISSEK,7950000,81959,KR/M2
0.0,0.0,SANKT ERIKSGATAN 90:VASASTAN-S:TERIKSPLAN:STOCKHOLM:Sweden,SLUTPRISSEK,7050000,82941,KR/M2
0.0,0.0,LJUSSTOPARBACKEN 7A:GRONDAL:STOCKHOLM:Sweden,SLUTPRISSEK,2500000,55556,KR/M2
0.0,0.0,VINDRAGARVAGEN 12:REIMERSHOLME:STOCKHOLM:Sweden,SLUTPRISSEK,7360000,88675,KR/M2
0.0,0.0,SVANDAMMSVAGEN 37:MIDSOMMARKRANSEN:STOCKHOLM:Sweden,SLUTPRISSEK,6040000,68249,KR/M2
0.0,0.0,BRANNKYRKAGATAN 66:MARIA:STOCKHOLM:Sweden,SLUTPRISSEK,4650000,72656,KR/M2
0.0,0.0,KRANSBINDARVAGEN 37:STOCKHOLM:35 M2   2 RUM:Sweden,SLUTPRISSEK,2600000,74286,KR/M2
0.0,0.0,MESSENIUSGATAN 6:KUNGSHOLMEN-FREDHALL:STOCKHOLM:Sweden,SLUTPRISSEK,2910000,90938,KR/M2
0.0,0.0,GOTAFORSVAGEN 22:STUREBY:STOCKHOLM:Sweden,SLUTPRISSEK,3400000,50746,KR/M2
0.0,0.0,SKEDVIKSVAGEN 44:STOCKHOLM:116:Sweden,SLUTPRISSEK,6100000,52361,KR/M2
0.0,0.0,TIDELIUSGATAN 57:KATARINA:STOCKHOLM:Sweden,SLUTPRISSEK,4350000,69048,KR/M2
0.0,0.0,JAMTLANDSGATAN 99:VALLINGBY-RACKSTA:STOCKHOLM:Sweden,SLUTPRISSEK,2850000,43846,KR/M2
0.0,0.0,ALPVAGEN 19: ALPVAGEN 19:MARIEHALL:Sweden,SLUTPRISSEK,4360000,51294,KR/M2
0.0,0.0,EKHOLMSVAGEN 369:SKARHOLMENSCENTRUM:STOCKHOLM:Sweden,SLUTPRISSEK,2150000,36318,KR/M2
0.0,0.0,NINA EINHORNS GATA 10:HAGASTADEN:STOCKHOLM:Sweden,SLUTPRISSEK,5295000,74577,KR/M2
0.0,0.0,FREJGATAN 33: FREJGATAN 33:VASASTAN:Sweden,SLUTPRISSEK,7900000,80612,KR/M2
0.0,0.0,GARVARGATAN 21:KUNGSHOLMSTORG:STOCKHOLM:Sweden,SLUTPRISSEK,6550000,82911,KR/M2
0.0,0.0,SANKT ERIKSGATAN 4:KUNGSHOLMEN:STOCKHOLM:Sweden,SLUTPRISSEK,5200000,86667,KR/M2
0.0,0.0,GASTRIKEGATAN 10:VASASTAN:STOCKHOLM:Sweden,SLUTPRISSEK,8700000,82857,KR/M2
0.0,0.0,ABRAHAMSBERGSVAGEN 69:STOCKHOLM:47 M2   2 RUM:Sweden,SLUTPRISSEK,2700000,57447,KR/M2
0.0,0.0,SNORMAKARVAGEN 35 A:BROMMA:STOCKHOLM:Sweden,SLUTPRISSEK,2875000,66860,KR/M2
0.0,0.0,JENNY LINDS GATA 11:FRUANGEN:STOCKHOLM:Sweden,SLUTPRISSEK,2450000,42982,KR/M2
0.0,0.0,TULEGATAN 21:VASASTAN-OSTERMALM:STOCKHOLM:Sweden,SLUTPRISSEK,6020000,102034,KR/M2
0.0,0.0,KORPHOPPSGATAN 33:HAMMARBYSJOSTAD:STOCKHOLM:Sweden,SLUTPRISSEK,6900000,73639,KR/M2
0.0,0.0,SMEDSBACKSGATAN 8:GARDET/OSTERMALM:STOCKHOLM:Sweden,SLUTPRISSEK,3300000,97059,KR/M2
0.0,0.0,ARMFELTSGATAN 9:GARDET/OSTERMALM:STOCKHOLM:Sweden,SLUTPRISSEK,6050000,76582,KR/M2
0.0,0.0,SVANDAMMSVAGEN 31B:MIDSOMMARKRANSEN:STOCKHOLM:Sweden,SLUTPRISSEK,3680000,63448,KR/M2
0.0,0.0,RACKSTAHOJDEN:STOCKHOLM:113 M2   5 RUM:Sweden,SLUTPRISSEK,5950000
0.0,0.0,TJURBERGSGATAN 27D: TJURBERGSGATAN 27D:SODERMALMKATARINA:Sweden,SLUTPRISSEK,4678000,75088,KR/M2
0.0,0.0,RINGVAGEN 139 A:SODERMALM:STOCKHOLM:Sweden,SLUTPRISSEK,2700000,96429,KR/M2
0.0,0.0,VALHALLAVAGEN 65:OSTERMALM/VASASTAN:STOCKHOLM:Sweden,SLUTPRISSEK,3925000,85326,KR/M2
0.0,0.0,EMUNDSKROKEN 51:SUNDBY:STOCKHOLM:Sweden,SLUTPRISSEK,4050000,37886,KR/M2
0.0,0.0,INTECKNINGSVAGEN 99:HAGERSTENSASEN:STOCKHOLM:Sweden,SLUTPRISSEK,2870000,55192,KR/M2
0.0,0.0,ADOLFSBERGSVAGEN 12:BROMMA/MARIEHALL:STOCKHOLM:Sweden,SLUTPRISSEK,1760000,88000,KR/M2
0.0,0.0,ARSTAVAGEN 69:STOCKHOLM:44:Sweden,SLUTPRISSEK,2620000,58876,KR/M2
0.0,0.0,TAVASTGATAN 25:SODERMALM:STOCKHOLM:Sweden,SLUTPRISSEK,3930000,98250,KR/M2
0.0,0.0,SEHLSTEDTSGATAN 9:GARDET/OSTERMALM:STOCKHOLM:Sweden,SLUTPRISSEK,6575000,74716,KR/M2
0.0,0.0,PERSONNEVAGEN 102:VASTERTORP:STOCKHOLM:Sweden,SLUTPRISSEK,2950000,48361,KR/M2
0.0,0.0,LUNDAGATAN 36F:SODERMALM:STOCKHOLM:Sweden,SLUTPRISSEK,4020000,87391,KR/M2
0.0,0.0,KAMOMILLAGATAN 27:BROMMAANNEDAL:STOCKHOLM:Sweden,SLUTPRISSEK,2825000,53302,KR/M2
0.0,0.0,GASTRIKEGATAN 9:VASASTAN:STOCKHOLM:Sweden,SLUTPRISSEK,3250000,125000,KR/M2
0.0,0.0,AKTERGATAN 21:HAMMARBYSJOSTAD:STOCKHOLM:Sweden,SLUTPRISSEK,4670000,66714,KR/M2
0.0,0.0,LUNDAGATAN 41: 1:SODERMALM:Sweden,SLUTPRISSEK,5830000,89692,KR/M2
0.0,0.0,BOHUSGATAN 29A: O.G: BOHUSGATAN 29A:Sweden,SLUTPRISSEK,4680000,69851,KR/M2
0.0,0.0,TEGNÉRGATAN 55C:VASASTAN:STOCKHOLM:Sweden,SLUTPRISSEK,4200000,140000,KR/M2
0.0,0.0,SANDASGATAN 4:VASASTAN-ODENPLAN:STOCKHOLM:Sweden,SLUTPRISSEK,4620000,88846,KR/M2
0.0,0.0,ASKANGSBACKEN 48:MARIEHALL:STOCKHOLM:Sweden,SLUTPRISSEK,2800000,52830,KR/M2
0.0,0.0,ARSTAVAGEN 81 2:STOCKHOLM:24:Sweden,SLUTPRISSEK,2125000,86735,KR/M2
0.0,0.0,TEGNÉRGATAN 55A:VASASTAN:STOCKHOLM:Sweden,SLUTPRISSEK,4875000,88636,KR/M2
0.0,0.0,LUNDAGATAN 50:HOGALID:STOCKHOLM:Sweden,SLUTPRISSEK,3635000,103857,KR/M2
0.0,0.0,ULLAREDSGRAND 24:ALVSJO/OSTBERGAHOJDEN:STOCKHOLM:Sweden,SLUTPRISSEK,2700000,28421,KR/M2
